producto,precio_max,precio_frec,precio_min,fecha,destino,origen,edo_destino,obs
Maiz blanco,2.30,2.20,2.00,04/07/2001, módulo de abasto de oaxaca,oaxaca,oaxaca,
Maiz blanco,1.80,1.80,1.80,04/07/2001, central de abasto de puebla,puebla,puebla,
Maiz blanco,2.50,2.20,2.00,04/07/2001, central de abasto de culiacán,sinaloa,sinaloa,
Maiz blanco,2.00,2.00,2.00,04/07/2001, central de abasto de león,sinaloa,guanajuato,
Maiz blanco,2.40,2.40,2.40,04/07/2001," mercado de abasto ""olímpico"" de hermosillo",sonora,sonora,
Maiz blanco,2.30,2.20,2.00,04/07/2001," mercado de abasto ""francisco i. madero"" de hermosillo",sonora,sonora,
Maiz blanco,2.10,2.10,1.70,04/07/2001," central de abasto de guadalupe, nvo. león",tamaulipas,nuevo león,
Maiz blanco,2.00,1.80,1.80,04/07/2001," mercado de abasto ""estrella"" de san nicolás de los garza",tamaulipas,nuevo león,
Maiz blanco,2.50,2.00,2.00,04/07/2001," módulo de abasto de tampico, madero y altamira",veracruz,tamaulipas,
Maiz blanco,2.10,2.00,2.00,04/07/2001, central de abasto de mérida,yucatán,yucatán,
Maiz blanco,1.70,1.70,1.70,04/07/2001, mercado de abasto de zacatecas,zacatecas,zacatecas,
Maiz blanco,4.30,4.30,4.30,01/06/2016, centro comercial agropecuario de aguascalientes,aguascalientes,aguascalientes,
Maiz blanco,6.00,6.00,5.50,01/06/2016, central de abasto de mérida,campeche,yucatán,
Maiz blanco,7.00,6.00,6.00,01/06/2016, central de abasto de tuxtla gutiérrez,chiapas,chiapas,
Maiz blanco,6.00,6.00,6.00,01/06/2016, central de abasto de chihuahua,chihuahua,chihuahua,COSTAL DE 50 KGS.
Maiz blanco,6.50,6.00,5.50,01/06/2016," central de abasto ""francisco villa""",durango,durango,"El precio mínimo es para ventas por tonelada, el frecuente por bulto y el máximo por kilogramo."
Maiz blanco,4.60,4.60,4.50,01/06/2016, módulo de abasto irapuato,guanajuato,guanajuato,
Maiz blanco,4.70,4.70,4.70,01/06/2016, centro de abasto de san luis potosí,guanajuato,san luis potosí,
Maiz blanco,8.00,7.00,7.00,01/06/2016, unión de comerciantes de la paz,jalisco,baja california sur,
Maiz blanco,5.50,5.50,5.50,01/06/2016, mercado de abasto de guadalajara,jalisco,jalisco,
Maiz blanco,4.50,4.50,4.50,01/06/2016, central de abasto de culiacán,jalisco,sinaloa,
Maiz blanco,4.70,4.60,4.60,01/06/2016, central de abasto de toluca,méxico,méxico,PRECIO POR TONELADA
Maiz blanco,5.00,5.00,4.80,01/06/2016, mercado de abasto de morelia,michoacán,michoacán,
Maiz blanco,7.00,6.00,5.00,01/06/2016, módulo de abasto de reynosa,nuevo león,tamaulipas,
Maiz blanco,5.40,5.40,5.40,01/06/2016, central de abasto de villahermosa,sinaloa,tabasco,
Maiz blanco,4.90,4.70,4.50,01/06/2016, mercado de abasto de querétaro,sinaloa,querétaro,
Maiz blanco,5.00,5.00,4.50,01/06/2016, central de abasto de puebla,sinaloa,puebla,
Maiz blanco,5.00,5.00,4.70,01/06/2016, mercado de abasto de morelia,sinaloa,michoacán,
Maiz blanco,6.60,6.50,6.50,01/06/2016," central de abasto de la laguna, torreón",sinaloa,coahuila,
Maiz blanco,5.50,5.20,5.20,01/06/2016," mercado de abasto ""francisco i. madero"" de hermosillo",sinaloa,sonora,
Maiz blanco,5.90,5.50,5.50,01/06/2016, central de abasto de ecatepec,sinaloa,méxico,
Maiz blanco,6.20,5.50,5.40,01/06/2016," central de abasto de guadalupe, nvo. león",sinaloa,nuevo león,
Maiz blanco,5.40,5.00,5.00,01/06/2016, módulo de abasto de oaxaca,sinaloa,oaxaca,
Maiz blanco,7.50,7.00,7.00,01/06/2016," módulo de abasto de tampico, madero y altamira",sinaloa,tamaulipas,
Maiz blanco,5.70,5.50,5.30,01/06/2016, central de abasto de iztapalapa df,sinaloa,df,
Maiz blanco,6.20,6.10,6.00,01/06/2016, centro de distribución y abasto de gómez palacio,sinaloa,durango,
Maiz blanco,5.00,5.00,4.00,01/06/2016, central de abasto de león,sinaloa,guanajuato,
Maiz blanco,6.00,5.00,5.00,01/06/2016," mercado de abasto ""estrella"" de san nicolás de los garza",tamaulipas,nuevo león,
Maiz blanco,8.00,8.00,7.00,01/06/2016," módulo de abasto de tampico, madero y altamira",veracruz,tamaulipas,Maíz Amarillo
Maiz blanco,5.50,5.50,5.00,01/06/2016, otros centros mayoristas de xalapa,veracruz,veracruz,
Maiz blanco,5.00,5.00,4.90,01/06/2016, central de abasto de villahermosa,veracruz,tabasco,
Maiz blanco,5.50,5.50,5.00,01/06/2016, central de abasto de minatitlán,veracruz,veracruz,
Maiz blanco,5.30,5.30,5.20,01/06/2016, central de abasto de villahermosa,yucatán,tabasco,
Maiz blanco,5.00,5.00,5.00,01/06/2016, mercado de abasto de zacatecas,zacatecas,zacatecas,
Maiz blanco,4.10,4.10,4.10,03/06/2015, centro comercial agropecuario de aguascalientes,aguascalientes,aguascalientes,
Maiz blanco,6.00,6.00,6.00,03/06/2015, central de abasto de mérida,campeche,yucatán,
Maiz blanco,4.30,4.30,4.30,03/06/2015, central de abasto de villahermosa,chiapas,tabasco,Precio único
Maiz blanco,7.00,6.00,6.00,03/06/2015, central de abasto de tuxtla gutiérrez,chiapas,chiapas,
Maiz blanco,5.50,5.50,5.50,03/06/2015, central de abasto de chihuahua,chihuahua,chihuahua,COSTAL DE 50 KGS.
Maiz blanco,4.50,4.50,3.80,03/06/2015," central de abasto ""francisco villa""",durango,durango,"El precio mínimo es para ventas por tonelada, el máximo por kligramo."
Maiz blanco,4.00,4.00,3.70,03/06/2015, módulo de abasto irapuato,guanajuato,guanajuato,
Maiz blanco,5.00,4.50,4.20,03/06/2015," mercado de abasto de celaya (""benito juárez"")",guanajuato,guanajuato,
Maiz blanco,4.12,4.08,4.05,03/06/2015, centro de abasto de san luis potosí,guanajuato,san luis potosí,
Maiz blanco,4.00,4.00,4.00,03/06/2015, mercado de abasto de zacatecas,guanajuato,zacatecas,
Maiz blanco,4.50,4.50,4.50,03/06/2015, mercado de abasto de guadalajara,jalisco,jalisco,
Maiz blanco,8.00,7.00,7.00,03/06/2015, unión de comerciantes de la paz,jalisco,baja california sur,
Maiz blanco,5.00,4.80,4.80,03/06/2015, central de abasto de iztapalapa df,méxico,df,
Maiz blanco,4.00,4.00,3.80,03/06/2015, central de abasto de toluca,méxico,méxico,PRECIO POR TONELADA
Maiz blanco,4.00,4.00,3.90,03/06/2015, mercado de abasto de morelia,michoacán,michoacán,
Maiz blanco,6.00,5.00,5.00,03/06/2015, módulo de abasto de reynosa,nuevo león,tamaulipas,
Maiz blanco,4.60,4.60,4.60,03/06/2015, central de abasto de villahermosa,sinaloa,tabasco,Precio frecuente
Maiz blanco,7.00,6.00,5.00,03/06/2015," módulo de abasto de tampico, madero y altamira",sinaloa,tamaulipas,
Maiz blanco,4.10,4.10,4.00,03/06/2015, mercado de abasto de morelia,sinaloa,michoacán,
Maiz blanco,5.00,5.00,4.00,03/06/2015, central de abasto de león,sinaloa,guanajuato,
Maiz blanco,5.30,4.50,4.50,03/06/2015, central de abasto de ecatepec,sinaloa,méxico,
Maiz blanco,5.00,4.90,4.80,03/06/2015, centro de distribución y abasto de gómez palacio,sinaloa,durango,
Maiz blanco,5.00,4.90,4.80,03/06/2015," central de abasto de la laguna, torreón",sinaloa,coahuila,
Maiz blanco,3.50,3.50,3.50,03/06/2015, central de abasto de culiacán,sinaloa,sinaloa,
Maiz blanco,5.80,5.60,5.60,03/06/2015," mercado de abasto ""francisco i. madero"" de hermosillo",sinaloa,sonora,
Maiz blanco,5.00,4.00,4.00,03/06/2015, módulo de abasto de oaxaca,sinaloa,oaxaca,
Maiz blanco,5.20,5.20,4.80,03/06/2015, central de abasto de puebla,sinaloa,puebla,
Maiz blanco,4.20,4.00,3.90,03/06/2015, mercado de abasto de querétaro,sinaloa,querétaro,
Maiz blanco,5.00,5.00,4.50,03/06/2015," mercado de abasto ""estrella"" de san nicolás de los garza",tamaulipas,nuevo león,
Maiz blanco,5.80,5.50,5.00,03/06/2015," central de abasto de guadalupe, nvo. león",tamaulipas,nuevo león,
Maiz blanco,4.60,4.40,4.40,03/06/2015, central de abasto de villahermosa,veracruz,tabasco,
Maiz blanco,4.50,4.50,4.00,03/06/2015, central de abasto de minatitlán,veracruz,veracruz,
Maiz blanco,4.50,4.50,4.00,03/06/2015, otros centros mayoristas de xalapa,veracruz,veracruz,
Maiz blanco,4.40,4.40,4.40,03/06/2015, central de abasto de villahermosa,yucatán,tabasco,Precio único
Maiz blanco,5.70,5.70,5.70,05/10/2011, centro comercial agropecuario de aguascalientes,aguascalientes,aguascalientes,
Maiz blanco,6.50,6.46,6.20,05/10/2011, central de abasto de villahermosa,chiapas,tabasco,
Maiz blanco,6.00,6.00,6.00,05/10/2011, central de abasto de chihuahua,chihuahua,chihuahua,COSTAL DE 50 KGS.
Maiz blanco,7.50,7.00,7.00,05/10/2011, central de abasto de tuxtla gutiérrez,distrito federal,chiapas,
Maiz blanco,6.50,6.30,6.00,05/10/2011, central de abasto de mérida,distrito federal,yucatán,
Maiz blanco,5.39,5.39,5.39,05/10/2011, centro de abasto de san luis potosí,guanajuato,san luis potosí,
Maiz blanco,6.00,4.50,4.00,05/10/2011, módulo de abasto irapuato,guanajuato,guanajuato,
Maiz blanco,7.00,6.00,5.00,05/10/2011," mercado de abasto de celaya (""benito juárez"")",guanajuato,guanajuato,
Maiz blanco,5.50,5.50,5.50,05/10/2011, mercado de abasto de guadalajara,jalisco,jalisco,
Maiz blanco,6.50,6.00,6.00,05/10/2011, unión de comerciantes de la paz,jalisco,baja california sur,
Maiz blanco,5.80,5.50,5.50,05/10/2011, mercado de abasto de querétaro,jalisco,querétaro,
Maiz blanco,5.60,5.50,5.50,05/10/2011, central de abasto de toluca,méxico,méxico,PRECIO POR TONELADA
Maiz blanco,6.80,6.40,6.00,05/10/2011, central de abasto de ecatepec,méxico,méxico,
Maiz blanco,5.70,5.70,5.50,05/10/2011, mercado de abasto de morelia,michoacán,michoacán,
Maiz blanco,5.50,5.00,5.00,05/10/2011, módulo de abasto de reynosa,nuevo león,tamaulipas,
Maiz blanco,6.00,5.80,5.80,05/10/2011, módulo de abasto de oaxaca,oaxaca,oaxaca,
Maiz blanco,6.00,6.00,5.00,05/10/2011," módulo de abasto de tampico, madero y altamira",querétaro,tamaulipas,
Maiz blanco,7.00,7.00,7.00,05/10/2011, central de abasto de culiacán,sinaloa,sinaloa,
Maiz blanco,7.00,7.00,6.80,05/10/2011," mercado de abasto ""francisco i. madero"" de hermosillo",sinaloa,sonora,
Maiz blanco,6.00,6.00,5.90,05/10/2011, central de abasto de puebla,sinaloa,puebla,
Maiz blanco,6.00,6.00,5.80,05/10/2011, central de abasto de ecatepec,sinaloa,méxico,
Maiz blanco,7.00,6.50,6.00,05/10/2011," mercado de abasto ""estrella"" de san nicolás de los garza",sinaloa,nuevo león,
Maiz blanco,6.10,6.00,5.90,05/10/2011, central de abasto de iztapalapa df,sinaloa,df,
Maiz blanco,6.50,6.00,6.00,05/10/2011," central de abasto ""francisco villa""",sinaloa,durango,
Maiz blanco,6.50,6.50,6.00,05/10/2011," central de abasto de guadalupe, nvo. león",sinaloa,nuevo león,
Maiz blanco,5.00,5.00,4.50,05/10/2011, central de abasto de león,sinaloa,guanajuato,
Maiz blanco,7.00,6.90,6.20,05/10/2011," central de abasto de la laguna, torreón",sinaloa,coahuila,
Maiz blanco,7.30,7.20,6.50,05/10/2011, centro de distribución y abasto de gómez palacio,sinaloa,durango,
Maiz blanco,6.10,6.00,6.00,05/10/2011, central de abasto de minatitlán,veracruz,veracruz,
Maiz blanco,5.50,5.50,5.50,05/10/2011, mercado de abasto de zacatecas,zacatecas,zacatecas,
Maiz blanco,5.50,5.50,5.50,05/06/2013, centro comercial agropecuario de aguascalientes,aguascalientes,aguascalientes,
Maiz blanco,6.00,6.00,6.00,05/06/2013, central de abasto de mérida,campeche,yucatán,
Maiz blanco,5.00,4.60,4.60,05/06/2013, central de abasto de villahermosa,chiapas,tabasco,
Maiz blanco,6.00,6.00,6.00,05/06/2013, central de abasto de chihuahua,chihuahua,chihuahua,COSTAL DE 50 KGS.
Maiz blanco,6.50,6.50,6.00,05/06/2013, central de abasto de tuxtla gutiérrez,distrito federal,chiapas,
Maiz blanco,6.00,5.50,5.20,05/06/2013," central de abasto ""francisco villa""",durango,durango,Precio. Min. Ton. Max. Kg. Frec. Bulto.
Maiz blanco,5.50,5.50,5.40,05/06/2013, módulo de abasto irapuato,guanajuato,guanajuato,
Maiz blanco,7.00,5.00,5.00,05/06/2013," mercado de abasto de celaya (""benito juárez"")",guanajuato,guanajuato,
Maiz blanco,4.35,4.33,4.31,05/06/2013, centro de abasto de san luis potosí,guanajuato,san luis potosí,
Maiz blanco,5.50,5.50,5.50,05/06/2013, mercado de abasto de guadalajara,jalisco,jalisco,
Maiz blanco,8.50,8.50,8.00,05/06/2013, unión de comerciantes de la paz,jalisco,baja california sur,
Maiz blanco,5.20,5.00,5.00,05/06/2013, central de abasto de toluca,méxico,méxico,PRECIO POR TONELADA
Maiz blanco,4.80,4.80,4.40,05/06/2013, mercado de abasto de morelia,michoacán,michoacán,
Maiz blanco,6.50,6.50,5.00,05/06/2013, módulo de abasto de reynosa,nuevo león,tamaulipas,
Maiz blanco,4.60,4.50,4.50,05/06/2013, mercado de abasto de querétaro,querétaro,querétaro,
Maiz blanco,4.00,4.00,4.00,05/06/2013, central de abasto de culiacán,sinaloa,sinaloa,
Maiz blanco,5.30,5.30,5.20,05/06/2013," mercado de abasto ""francisco i. madero"" de hermosillo",sinaloa,sonora,
Maiz blanco,5.50,5.00,5.00,05/06/2013, módulo de abasto de oaxaca,sinaloa,oaxaca,
Maiz blanco,5.00,4.50,4.50,05/06/2013, central de abasto de puebla,sinaloa,puebla,
Maiz blanco,5.70,5.70,5.70,05/06/2013, central de abasto de villahermosa,sinaloa,tabasco,Tipo Sinaloa
Maiz blanco,6.00,5.00,5.00,05/06/2013, central de abasto de león,sinaloa,guanajuato,
Maiz blanco,4.90,4.80,4.80,05/06/2013, central de abasto de ecatepec,sinaloa,méxico,
Maiz blanco,5.60,5.50,5.20,05/06/2013," central de abasto de la laguna, torreón",sinaloa,coahuila,
Maiz blanco,5.20,5.20,5.10,05/06/2013, central de abasto de iztapalapa df,sinaloa,df,
Maiz blanco,6.50,6.40,6.00,05/06/2013, centro de distribución y abasto de gómez palacio,sinaloa,durango,
Maiz blanco,5.33,5.33,5.33,05/06/2013, central de abasto de villahermosa,tabasco,tabasco,
Maiz blanco,6.70,6.00,5.40,05/06/2013," central de abasto de guadalupe, nvo. león",tamaulipas,nuevo león,
Maiz blanco,5.50,5.50,5.20,05/06/2013," mercado de abasto ""estrella"" de san nicolás de los garza",tamaulipas,nuevo león,
Maiz blanco,4.50,4.50,4.00,05/06/2013, otros centros mayoristas de xalapa,veracruz,veracruz,4.5
Maiz blanco,4.80,4.60,4.60,05/06/2013, central de abasto de villahermosa,veracruz,tabasco,
Maiz blanco,4.80,4.50,4.50,05/06/2013, central de abasto de minatitlán,veracruz,veracruz,
Maiz blanco,5.20,5.20,5.20,05/06/2013, mercado de abasto de zacatecas,zacatecas,zacatecas,
Maiz blanco,3.90,3.90,3.90,02/07/2014, centro comercial agropecuario de aguascalientes,aguascalientes,aguascalientes,
Maiz blanco,6.00,6.00,5.50,02/07/2014, central de abasto de mérida,campeche,yucatán,
Maiz blanco,4.90,4.90,4.40,02/07/2014, central de abasto de villahermosa,chiapas,tabasco,
Maiz blanco,6.00,6.00,6.00,02/07/2014, central de abasto de chihuahua,chihuahua,chihuahua,COSTAL DE 50 KGS.
Maiz blanco,6.00,5.00,5.00,02/07/2014, central de abasto de tuxtla gutiérrez,distrito federal,chiapas,
Maiz blanco,5.50,5.00,4.50,02/07/2014," central de abasto ""francisco villa""",durango,durango,
Maiz blanco,5.00,5.00,4.00,02/07/2014," mercado de abasto de celaya (""benito juárez"")",guanajuato,guanajuato,
Maiz blanco,5.00,4.00,4.00,02/07/2014, módulo de abasto irapuato,guanajuato,guanajuato,
Maiz blanco,4.60,4.60,4.60,02/07/2014, mercado de abasto de zacatecas,guanajuato,zacatecas,
Maiz blanco,4.17,4.14,4.12,02/07/2014, centro de abasto de san luis potosí,guanajuato,san luis potosí,
Maiz blanco,5.00,5.00,5.00,02/07/2014, mercado de abasto de guadalajara,jalisco,jalisco,
Maiz blanco,8.50,8.00,8.00,02/07/2014, unión de comerciantes de la paz,jalisco,baja california sur,
Maiz blanco,4.00,4.00,4.00,02/07/2014, central de abasto de culiacán,jalisco,sinaloa,
Maiz blanco,5.50,5.00,5.00,02/07/2014, central de abasto de iztapalapa df,méxico,df,
Maiz blanco,4.30,4.30,4.20,02/07/2014, central de abasto de toluca,méxico,méxico,PRECIO POR TONELADA
Maiz blanco,4.30,4.30,4.00,02/07/2014, mercado de abasto de morelia,michoacán,michoacán,
Maiz blanco,5.50,5.50,5.00,02/07/2014, módulo de abasto de reynosa,nuevo león,tamaulipas,
Maiz blanco,5.80,5.80,5.50,02/07/2014," mercado de abasto ""francisco i. madero"" de hermosillo",sinaloa,sonora,
Maiz blanco,7.00,6.00,5.00,02/07/2014," módulo de abasto de tampico, madero y altamira",sinaloa,tamaulipas,
Maiz blanco,5.00,4.00,4.00,02/07/2014, módulo de abasto de oaxaca,sinaloa,oaxaca,
Maiz blanco,5.20,5.20,5.20,02/07/2014, central de abasto de puebla,sinaloa,puebla,
Maiz blanco,4.40,4.40,4.30,02/07/2014, mercado de abasto de querétaro,sinaloa,querétaro,
Maiz blanco,5.20,4.70,4.40,02/07/2014, central de abasto de villahermosa,sinaloa,tabasco,
Maiz blanco,6.00,5.90,5.80,02/07/2014," central de abasto de la laguna, torreón",sinaloa,coahuila,
Maiz blanco,5.00,4.60,4.40,02/07/2014, central de abasto de ecatepec,sinaloa,méxico,
Maiz blanco,6.10,6.00,6.00,02/07/2014, centro de distribución y abasto de gómez palacio,sinaloa,durango,
Maiz blanco,5.00,5.00,4.50,02/07/2014, central de abasto de león,sinaloa,guanajuato,
Maiz blanco,4.50,4.50,4.50,02/07/2014, central de abasto de villahermosa,tabasco,tabasco,Precio único|
Maiz blanco,6.20,6.00,5.00,02/07/2014," central de abasto de guadalupe, nvo. león",tamaulipas,nuevo león,
Maiz blanco,5.00,5.00,4.50,02/07/2014," mercado de abasto ""estrella"" de san nicolás de los garza",tamaulipas,nuevo león,
Maiz blanco,4.50,4.50,4.00,02/07/2014, otros centros mayoristas de xalapa,veracruz,veracruz,
Maiz blanco,4.44,4.44,4.30,02/07/2014, central de abasto de villahermosa,veracruz,tabasco,
Maiz blanco,4.50,4.00,4.00,02/07/2014, central de abasto de minatitlán,veracruz,veracruz,
Maiz blanco,5.75,5.75,5.75,01/06/2011, centro comercial agropecuario de aguascalientes,aguascalientes,aguascalientes,
Maiz blanco,6.04,5.80,5.80,01/06/2011, central de abasto de villahermosa,campeche,tabasco,
Maiz blanco,7.50,6.50,6.50,01/06/2011, central de abasto de tuxtla gutiérrez,chiapas,chiapas,
Maiz blanco,6.00,6.00,6.00,01/06/2011, central de abasto de chihuahua,chihuahua,chihuahua,
Maiz blanco,6.00,6.00,6.00,01/06/2011, central de abasto de mérida,distrito federal,yucatán,
Maiz blanco,6.00,5.50,5.00,01/06/2011," mercado de abasto de celaya (""benito juárez"")",guanajuato,guanajuato,
Maiz blanco,6.00,4.00,4.00,01/06/2011, módulo de abasto irapuato,guanajuato,guanajuato,
Maiz blanco,5.40,5.40,5.40,01/06/2011, mercado de abasto de guadalajara,jalisco,jalisco,
Maiz blanco,6.50,6.00,6.00,01/06/2011, unión de comerciantes de la paz,jalisco,baja california sur,
Maiz blanco,5.50,5.40,5.30,01/06/2011, mercado de abasto de querétaro,jalisco,querétaro,
Maiz blanco,5.20,5.00,5.00,01/06/2011, central de abasto de toluca,méxico,méxico,PRECIO POR TONELADA
Maiz blanco,5.20,5.20,5.20,01/06/2011, central de abasto de ecatepec,méxico,méxico,
Maiz blanco,5.50,5.50,5.40,01/06/2011, central de abasto de iztapalapa df,méxico,df,
Maiz blanco,5.50,5.50,4.60,01/06/2011, mercado de abasto de morelia,michoacán,michoacán,
Maiz blanco,5.50,5.50,5.00,01/06/2011, módulo de abasto de reynosa,nuevo león,tamaulipas,
Maiz blanco,6.00,6.00,5.00,01/06/2011," módulo de abasto de tampico, madero y altamira",querétaro,tamaulipas,
Maiz blanco,5.90,5.90,5.30,01/06/2011, central de abasto de puebla,sinaloa,puebla,
Maiz blanco,7.00,6.50,6.50,01/06/2011," mercado de abasto ""francisco i. madero"" de hermosillo",sinaloa,sonora,
Maiz blanco,6.50,6.40,6.20,01/06/2011, centro de distribución y abasto de gómez palacio,sinaloa,durango,
Maiz blanco,5.50,5.50,5.40,01/06/2011, central de abasto de iztapalapa df,sinaloa,df,
Maiz blanco,6.20,6.20,5.80,01/06/2011," central de abasto ""francisco villa""",sinaloa,durango,El precio mínimo es para ventas por toneladas.
Maiz blanco,4.00,4.00,3.50,01/06/2011, central de abasto de león,sinaloa,guanajuato,
Maiz blanco,5.30,5.30,5.20,01/06/2011, central de abasto de ecatepec,sinaloa,méxico,
Maiz blanco,6.50,6.40,6.20,01/06/2011," central de abasto de la laguna, torreón",sinaloa,coahuila,
