destino,origen,precio,anio,mes
"Coah: C.A. La Laguna, Torreón",Sinaloa,6.48,2011,4
Chis: C.A. Tuxtla Gutiérrez,Chiapas,5.50,2011,4
Chih: C.A. Chihuahua,Chihuahua,6.00,2011,4
DF: C.A. Iztapalapa,México,5.50,2011,4
DF: C.A. Iztapalapa,Sinaloa,5.50,2011,4
"Dgo: C.A. ""Francisco Villa""",Durango,5.00,2011,4
Dgo: C. Distr.y A. Gómez Palacio,Sinaloa,6.48,2011,4
Gto: C.A. León,Sinaloa,4.00,2011,4
"Gto: M.A. Celaya (""B. Juárez"")",Guanajuato,5.50,2011,4
Gto: Mod.A. Irapuato,Guanajuato,4.50,2011,4
Jal: M.A. Guadalajara,Jalisco,5.30,2011,4
Mex: C.A. Ecatepec,México,5.28,2011,4
Mex: C.A. Ecatepec,Sinaloa,5.30,2011,4
Mex: C.A. Toluca,México,5.15,2011,4
Mich: M.A. Morelia,Michoacán,5.00,2011,4
NL: C.A. Guadalupe,Tamaulipas,6.50,2011,4
"NL: M.A. Estrella, S.N.de los Garza",Tamaulipas,5.90,2011,4
Oax: Mod.A. Oaxaca,Sinaloa,5.45,2011,4
Pue: C.A. Puebla,Sinaloa,5.90,2011,4
Qro: M.A. Querétaro,Guanajuato,5.50,2011,4
Qro: M.A. Querétaro,Jalisco,5.50,2011,4
SLP: C.A. San Luis Potosí,Guanajuato,4.75,2011,4
Sin: C.A. Culiacán,Sinaloa,7.00,2011,4
"Son: M.A.Fco.I. Madero, Hermosillo",Sinaloa,6.80,2011,4
Tab: C.A.Villahermosa,Chiapas,5.92,2011,4
Tab: C.A.Villahermosa,Veracruz,6.00,2011,4
Tamps: Mod.A. Reynosa,Nuevo León,5.00,2011,4
Tamps: Mod.A. T. Mad.y Altamira,Querétaro,6.00,2011,4
Ver: C.de Abasto de Minatitlán,Veracruz,5.25,2011,4
Ver: Otros C.May. Xalapa,Veracruz,5.57,2011,4
Yuc: C.A. Mérida,Distrito Federal,5.88,2011,4
Zac: M.A. Zacatecas,Zacatecas,5.50,2011,4
Ags: C.C.Agrop.Aguascalientes,Aguascalientes,6.25,2012,4
BCS: U.Com. La Paz,Jalisco,8.00,2012,4
Chis: C.A. Tuxtla Gutiérrez,Distrito Federal,8.00,2012,4
Chih: C.A. Chihuahua,Chihuahua,6.20,2012,4
DF: C.A. Iztapalapa,Sinaloa,6.40,2012,4
"Dgo: C.A. ""Francisco Villa""",Sinaloa,5.95,2012,4
Gto: C.A. León,Sinaloa,6.00,2012,4
"Gto: M.A. Celaya (""B. Juárez"")",Guanajuato,6.00,2012,4
Gto: Mod.A. Irapuato,Guanajuato,5.13,2012,4
Jal: M.A. Guadalajara,Jalisco,5.80,2012,4
Mex: C.A. Ecatepec,Guanajuato,5.80,2012,4
Mex: C.A. Ecatepec,Hidalgo,5.80,2012,4
Mex: C.A. Ecatepec,México,7.30,2012,4
Mex: C.A. Ecatepec,Sinaloa,5.95,2012,4
Mex: C.A. Toluca,México,6.37,2012,4
Mich: M.A. Morelia,Michoacán,5.65,2012,4
NL: C.A. Guadalupe,Tamaulipas,7.25,2012,4
"NL: M.A. Estrella, S.N.de los Garza",Tamaulipas,6.50,2012,4
Oax: Mod.A. Oaxaca,Sinaloa,5.55,2012,4
Pue: C.A. Puebla,Sinaloa,6.00,2012,4
Qro: M.A. Querétaro,Sinaloa,5.58,2012,4
SLP: C.A. San Luis Potosí,Guanajuato,5.43,2012,4
SLP: C.A. San Luis Potosí,Guerrero,5.43,2012,4
Sin: C.A. Culiacán,Sinaloa,5.13,2012,4
"Son: M.A.Fco.I. Madero, Hermosillo",Sinaloa,7.00,2012,4
Tab: C.A.Villahermosa,Chiapas,5.67,2012,4
Tab: C.A.Villahermosa,Sinaloa,5.50,2012,4
Tab: C.A.Villahermosa,Yucatán,6.11,2012,4
Tamps: Mod.A. Reynosa,Nuevo León,5.50,2012,4
Ver: C.de Abasto de Minatitlán,Veracruz,6.00,2012,4
Ver: Otros C.May. Xalapa,Veracruz,6.05,2012,4
Yuc: C.A. Mérida,Campeche,5.75,2012,4
Zac: M.A. Zacatecas,Zacatecas,6.00,2012,4
Ags: C.C.Agrop.Aguascalientes,Aguascalientes,5.50,2013,4
BCS: U.Com. La Paz,Jalisco,8.50,2013,4
"Coah: C.A. La Laguna, Torreón",Sinaloa,5.24,2013,4
Chis: C.A. Tuxtla Gutiérrez,Distrito Federal,5.90,2013,4
Chih: C.A. Chihuahua,Chihuahua,6.00,2013,4
DF: C.A. Iztapalapa,Sinaloa,5.58,2013,4
"Dgo: C.A. ""Francisco Villa""",Durango,5.52,2013,4
Dgo: C. Distr.y A. Gómez Palacio,Sinaloa,5.94,2013,4
Gto: C.A. León,Sinaloa,5.00,2013,4
"Gto: M.A. Celaya (""B. Juárez"")",Guanajuato,6.00,2013,4
Gto: Mod.A. Irapuato,Guanajuato,5.50,2013,4
Jal: M.A. Guadalajara,Jalisco,4.94,2013,4
Mex: C.A. Ecatepec,Hidalgo,5.00,2013,4
Mex: C.A. Ecatepec,México,6.00,2013,4
Mex: C.A. Ecatepec,Sinaloa,5.04,2013,4
Mex: C.A. Toluca,México,5.66,2013,4
Mich: M.A. Morelia,Michoacán,4.80,2013,4
NL: C.A. Guadalupe,Tamaulipas,6.00,2013,4
"NL: M.A. Estrella, S.N.de los Garza",Tamaulipas,5.64,2013,4
Oax: Mod.A. Oaxaca,Sinaloa,4.80,2013,4
Pue: C.A. Puebla,Sinaloa,4.50,2013,4
Qro: M.A. Querétaro,Querétaro,4.70,2013,4
SLP: C.A. San Luis Potosí,Guanajuato,4.52,2013,4
Sin: C.A. Culiacán,Sinaloa,4.58,2013,4
"Son: M.A.Fco.I. Madero, Hermosillo",Sinaloa,6.24,2013,4
Tab: C.A.Villahermosa,Chiapas,4.86,2013,4
Tab: C.A.Villahermosa,Sinaloa,5.70,2013,4
Tab: C.A.Villahermosa,Tabasco,5.44,2013,4
Tamps: Mod.A. Reynosa,Nuevo León,6.50,2013,4
Ver: C.de Abasto de Minatitlán,Veracruz,5.10,2013,4
Ver: Otros C.May. Xalapa,Veracruz,5.30,2013,4
Yuc: C.A. Mérida,Campeche,6.00,2013,4
Zac: M.A. Zacatecas,Zacatecas,5.20,2013,4
Ags: C.C.Agrop.Aguascalientes,Aguascalientes,3.90,2014,4
BCS: U.Com. La Paz,Jalisco,8.00,2014,4
"Coah: C.A. La Laguna, Torreón",Sinaloa,5.90,2014,4
Chis: C.A. Tuxtla Gutiérrez,Distrito Federal,5.00,2014,4
Chih: C.A. Chihuahua,Chihuahua,5.88,2014,4
DF: C.A. Iztapalapa,Sinaloa,5.00,2014,4
"Dgo: C.A. ""Francisco Villa""",Durango,4.50,2014,4
Dgo: C. Distr.y A. Gómez Palacio,Sinaloa,6.00,2014,4
Gto: C.A. León,Sinaloa,5.00,2014,4
"Gto: M.A. Celaya (""B. Juárez"")",Guanajuato,5.00,2014,4
Gto: Mod.A. Irapuato,Guanajuato,4.90,2014,4
Jal: M.A. Guadalajara,Importación,4.20,2014,4
Mex: C.A. Ecatepec,Sinaloa,5.00,2014,4
Mex: C.A. Toluca,México,3.36,2014,4
Mich: M.A. Morelia,Michoacán,3.84,2014,4
NL: C.A. Guadalupe,Tamaulipas,6.00,2014,4
"NL: M.A. Estrella, S.N.de los Garza",Tamaulipas,4.82,2014,4
Oax: Mod.A. Oaxaca,Sinaloa,4.30,2014,4
Pue: C.A. Puebla,Sinaloa,5.00,2014,4
Qro: M.A. Querétaro,Sinaloa,3.72,2014,4
SLP: C.A. San Luis Potosí,Guanajuato,3.75,2014,4
Sin: C.A. Culiacán,Jalisco,4.84,2014,4
"Son: M.A.Fco.I. Madero, Hermosillo",Sinaloa,5.50,2014,4
Tab: C.A.Villahermosa,Chiapas,4.62,2014,4
Tab: C.A.Villahermosa,Sinaloa,4.80,2014,4
Tab: C.A.Villahermosa,Tabasco,5.38,2014,4
Tab: C.A.Villahermosa,Veracruz,4.68,2014,4
Tamps: Mod.A. Reynosa,Nuevo León,5.50,2014,4
Tamps: Mod.A. T. Mad.y Altamira,Sinaloa,6.00,2014,4
Ver: C.de Abasto de Minatitlán,Veracruz,4.00,2014,4
Ver: Otros C.May. Xalapa,Veracruz,4.40,2014,4
Yuc: C.A. Mérida,Campeche,6.40,2014,4
Zac: M.A. Zacatecas,Guanajuato,4.30,2014,4
Zac: M.A. Zacatecas,Sinaloa,4.30,2014,4
Ags: C.C.Agrop.Aguascalientes,Aguascalientes,4.15,2015,4
BCS: U.Com. La Paz,Jalisco,7.00,2015,4
"Coah: C.A. La Laguna, Torreón",Sinaloa,5.00,2015,4
Chis: C.A. Tuxtla Gutiérrez,Chiapas,6.00,2015,4
Chih: C.A. Chihuahua,Chihuahua,5.70,2015,4
DF: C.A. Iztapalapa,México,4.80,2015,4
"Dgo: C.A. ""Francisco Villa""",Durango,4.50,2015,4
Dgo: C. Distr.y A. Gómez Palacio,Sinaloa,5.00,2015,4
Gto: C.A. León,Sinaloa,5.00,2015,4
"Gto: M.A. Celaya (""B. Juárez"")",Guanajuato,4.70,2015,4
Gto: Mod.A. Irapuato,Guanajuato,3.88,2015,4
Jal: M.A. Guadalajara,Jalisco,4.36,2015,4
Mex: C.A. Ecatepec,Sinaloa,4.50,2015,4
Mex: C.A. Toluca,México,3.66,2015,4
Mich: M.A. Morelia,Michoacán,4.00,2015,4
Mich: M.A. Morelia,Sinaloa,4.20,2015,4
NL: C.A. Guadalupe,Tamaulipas,5.50,2015,4
"NL: M.A. Estrella, S.N.de los Garza",Tamaulipas,5.00,2015,4
Oax: Mod.A. Oaxaca,Sinaloa,4.55,2015,4
Pue: C.A. Puebla,Sinaloa,5.20,2015,4
Qro: M.A. Querétaro,Sinaloa,3.94,2015,4
SLP: C.A. San Luis Potosí,Guanajuato,4.06,2015,4
Sin: C.A. Culiacán,Jalisco,4.00,2015,4
Sin: C.A. Culiacán,Sinaloa,4.00,2015,4
"Son: M.A.Fco.I. Madero, Hermosillo",Sinaloa,5.44,2015,4
Tab: C.A.Villahermosa,Campeche,4.40,2015,4
Tab: C.A.Villahermosa,Sinaloa,4.62,2015,4
Tab: C.A.Villahermosa,Veracruz,4.48,2015,4
Tab: C.A.Villahermosa,Yucatán,4.50,2015,4
Tamps: Mod.A. Reynosa,Nuevo León,5.00,2015,4
Tamps: Mod.A. T. Mad.y Altamira,Sinaloa,6.00,2015,4
Ver: C.de Abasto de Minatitlán,Veracruz,4.50,2015,4
Ver: Otros C.May. Xalapa,Veracruz,4.50,2015,4
Yuc: C.A. Mérida,Campeche,6.00,2015,4
Zac: M.A. Zacatecas,Guanajuato,4.00,2015,4
Ags: C.C.Agrop.Aguascalientes,Aguascalientes,4.30,2016,4
BCS: U.Com. La Paz,Jalisco,7.00,2016,4
"Coah: C.A. La Laguna, Torreón",Sinaloa,6.13,2016,4
Chis: C.A. Tuxtla Gutiérrez,Chiapas,6.38,2016,4
Chih: C.A. Chihuahua,Chihuahua,6.00,2016,4
DF: C.A. Iztapalapa,Sinaloa,5.53,2016,4
"Dgo: C.A. ""Francisco Villa""",Durango,5.43,2016,4
Dgo: C. Distr.y A. Gómez Palacio,Sinaloa,5.95,2016,4
Gto: C.A. León,Sinaloa,4.25,2016,4
"Gto: M.A. Celaya (""B. Juárez"")",Guanajuato,5.00,2016,4
Gto: Mod.A. Irapuato,Guanajuato,4.50,2016,4
Jal: M.A. Guadalajara,Jalisco,5.38,2016,4
Mex: C.A. Ecatepec,Sinaloa,5.50,2016,4
Mex: C.A. Toluca,México,4.50,2016,4
Mich: M.A. Morelia,Michoacán,4.80,2016,4
Mich: M.A. Morelia,Sinaloa,4.95,2016,4
NL: C.A. Guadalupe,Sinaloa,6.00,2016,4
NL: C.A. Guadalupe,Tamaulipas,6.00,2016,4
"NL: M.A. Estrella, S.N.de los Garza",Tamaulipas,5.75,2016,4
Oax: Mod.A. Oaxaca,Sinaloa,4.00,2016,4
Pue: C.A. Puebla,Sinaloa,5.00,2016,4
Qro: M.A. Querétaro,Guanajuato,4.73,2016,4
SLP: C.A. San Luis Potosí,Guanajuato,4.69,2016,4
Sin: C.A. Culiacán,Jalisco,4.50,2016,4
"Son: M.A.Fco.I. Madero, Hermosillo",Sinaloa,5.53,2016,4
Tab: C.A.Villahermosa,Campeche,5.25,2016,4
Tab: C.A.Villahermosa,Querétaro,5.48,2016,4
Tab: C.A.Villahermosa,Sinaloa,5.60,2016,4
Tab: C.A.Villahermosa,Veracruz,5.25,2016,4
Tab: C.A.Villahermosa,Yucatán,5.25,2016,4
Tamps: Mod.A. Reynosa,Nuevo León,6.00,2016,4
Tamps: Mod.A. T. Mad.y Altamira,Sinaloa,7.00,2016,4
Tamps: Mod.A. T. Mad.y Altamira,Veracruz,8.00,2016,4
Ver: C.de Abasto de Minatitlán,Veracruz,5.50,2016,4
Ver: Otros C.May. Xalapa,Veracruz,5.50,2016,4
Yuc: C.A. Mérida,Campeche,6.00,2016,4
Zac: M.A. Zacatecas,Zacatecas,5.00,2016,4
Ags: C.C.Agrop.Aguascalientes,Aguascalientes,4.80,2017,4
BCS: U.Com. La Paz,Jalisco,8.00,2017,4
"Coah: C.A. La Laguna, Torreón",Sinaloa,5.50,2017,4
Chis: C.A. Tuxtla Gutiérrez,Chiapas,7.00,2017,4
Chih: C.A. Chihuahua,Chihuahua,6.00,2017,4
DF: C.A. Iztapalapa,Sinaloa,6.00,2017,4
"Dgo: C.A. ""Francisco Villa""",Durango,5.00,2017,4
Dgo: C. Distr.y A. Gómez Palacio,Sinaloa,6.00,2017,4
Gto: C.A. León,Sinaloa,6.00,2017,4
Gto: Mod.A. Irapuato,Guanajuato,4.90,2017,4
Jal: M.A. Guadalajara,Jalisco,5.30,2017,4
Mex: C.A. Ecatepec,Sinaloa,6.00,2017,4
Mex: C.A. Toluca,México,5.30,2017,4
Mich: M.A. Morelia,Michoacán,4.80,2017,4
Mich: M.A. Morelia,Sinaloa,5.13,2017,4
"Nay: M.A. 'A.López Mateos', Tepic",Jalisco,5.00,2017,4
NL: C.A. Guadalupe,Tamaulipas,5.88,2017,4
"NL: M.A. Estrella, S.N.de los Garza",Tamaulipas,5.88,2017,4
Oax: Mod.A. Oaxaca,Sinaloa,5.00,2017,4
Pue: C.A. Puebla,Sinaloa,5.50,2017,4
Qro: M.A. Querétaro,Guanajuato,4.57,2017,4
SLP: C.A. San Luis Potosí,Guanajuato,4.65,2017,4
Sin: C.A. Culiacán,Sinaloa,5.00,2017,4
"Son: M.A.Fco.I. Madero, Hermosillo",Sinaloa,6.00,2017,4
Tab: C.A.Villahermosa,Campeche,4.93,2017,4
Tab: C.A.Villahermosa,Chiapas,4.98,2017,4
Tab: C.A.Villahermosa,Sinaloa,5.40,2017,4
Tab: C.A.Villahermosa,Tamaulipas,5.00,2017,4
Tab: C.A.Villahermosa,Veracruz,4.90,2017,4
Tab: C.A.Villahermosa,Yucatán,4.90,2017,4
Tamps: Mod.A. Reynosa,Nuevo León,6.75,2017,4
Tamps: Mod.A. T. Mad.y Altamira,Nuevo León,6.00,2017,4
Ver: C.de Abasto de Minatitlán,Veracruz,5.50,2017,4
Ver: Otros C.May. Xalapa,Veracruz,5.13,2017,4
Yuc: C.A. Mérida,Campeche,6.00,2017,4
Zac: M.A. Zacatecas,Zacatecas,4.80,2017,4
Ags: C.C.Agrop.Aguascalientes,Aguascalientes,1.80,2000,5
BCS: U.Com. La Paz,Baja California Sur,3.00,2000,5
"Coah: C.A. La Laguna, Torreón",Chihuahua,2.26,2000,5
Chis: C.A. Tuxtla Gutiérrez,Chiapas,1.80,2000,5
DF: C.A. Iztapalapa,México,2.00,2000,5
Dgo: C. Distr.y A. Gómez Palacio,Sinaloa,2.34,2000,5
Gto: C.A. León,Guanajuato,2.13,2000,5
Gto: C.A. León,Sinaloa,1.90,2000,5
Gto: Mod.A. Irapuato,Sinaloa,5.75,2000,5
Jal: M.A. Guadalajara,Jalisco,1.70,2000,5
Mex: C.A. Ecatepec,México,2.18,2000,5
Mich: M.A. Morelia,Michoacán,1.76,2000,5
"Nay: M.A. 'A.López Mateos', Tepic",Nayarit,2.02,2000,5
NL: C.A. Guadalupe,Tamaulipas,1.80,2000,5
NL: C.A. Guadalupe,Importación,2.00,2000,5
"NL: M.A. Estrella, S.N.de los Garza",Nuevo León,2.20,2000,5
"NL: M.A. Estrella, S.N.de los Garza",Tamaulipas,1.80,2000,5
Oax: Mod.A. Oaxaca,Oaxaca,2.00,2000,5
Pue: C.A. Puebla,Puebla,2.10,2000,5
Qro: M.A. Querétaro,Guanajuato,2.00,2000,5
SLP: C.A. San Luis Potosí,Chihuahua,1.65,2000,5
SLP: C.A. San Luis Potosí,Guanajuato,1.70,2000,5
SLP: C.A. San Luis Potosí,Jalisco,1.67,2000,5
SLP: C.A. San Luis Potosí,Sinaloa,1.68,2000,5
SLP: C.A. San Luis Potosí,Tamaulipas,1.70,2000,5
Sin: C.A. Culiacán,Sinaloa,2.50,2000,5
"Son: M.A.Fco.I. Madero, Hermosillo",Sonora,2.20,2000,5
"Son: M.A. ""Olímpico"", Hermosillo",Sonora,2.20,2000,5
Tamps: Mod.A. T. Mad.y Altamira,Tamaulipas,1.80,2000,5
Ver: Otros C.May. Xalapa,Distrito Federal,1.70,2000,5
Yuc: C.A. Mérida,Yucatán,1.76,2000,5
Zac: M.A. Zacatecas,Zacatecas,1.80,2000,5
Ags: C.C.Agrop.Aguascalientes,Aguascalientes,2.20,2001,5
"Coah: C.A. La Laguna, Torreón",Chihuahua,2.30,2001,5
Chis: C.A. Tuxtla Gutiérrez,Chiapas,2.50,2001,5
DF: C.A. Iztapalapa,México,2.00,2001,5
Dgo: C. Distr.y A. Gómez Palacio,Chihuahua,2.30,2001,5
Gto: C.A. León,Sinaloa,2.00,2001,5
Gto: Mod.A. Irapuato,Guanajuato,2.50,2001,5
Gto: Mod.A. Irapuato,Sinaloa,2.50,2001,5
Jal: M.A. Guadalajara,Jalisco,1.75,2001,5
Mex: C.A. Ecatepec,México,2.10,2001,5
Mich: M.A. Morelia,Michoacán,1.80,2001,5
"Nay: M.A. 'A.López Mateos', Tepic",Nayarit,2.00,2001,5
NL: C.A. Guadalupe,Tamaulipas,1.88,2001,5
NL: C.A. Guadalupe,Importación,2.00,2001,5
"NL: M.A. Estrella, S.N.de los Garza",Tamaulipas,1.93,2001,5
"NL: M.A. Estrella, S.N.de los Garza",Importación,1.90,2001,5
Oax: Mod.A. Oaxaca,Oaxaca,1.96,2001,5
Pue: C.A. Puebla,Puebla,1.90,2001,5
Qro: M.A. Querétaro,Guanajuato,1.93,2001,5
Qro: M.A. Querétaro,Sinaloa,2.00,2001,5
SLP: C.A. San Luis Potosí,Jalisco,1.70,2001,5
Sin: C.A. Culiacán,Sinaloa,2.32,2001,5
"Son: M.A.Fco.I. Madero, Hermosillo",Sonora,2.44,2001,5
"Son: M.A. ""Olímpico"", Hermosillo",Sonora,2.50,2001,5
Tamps: Mod.A. T. Mad.y Altamira,Veracruz,2.00,2001,5
Ver: Otros C.May. Xalapa,Distrito Federal,1.80,2001,5
Yuc: C.A. Mérida,Yucatán,2.00,2001,5
Zac: M.A. Zacatecas,Zacatecas,1.80,2001,5
Ags: C.C.Agrop.Aguascalientes,Aguascalientes,2.35,2002,5
BCS: U.Com. La Paz,Jalisco,2.43,2002,5
"Coah: C.A. La Laguna, Torreón",Chihuahua,2.15,2002,5
Chis: C.A. Tuxtla Gutiérrez,Chiapas,1.95,2002,5
DF: C.A. Iztapalapa,México,2.00,2002,5
Dgo: C. Distr.y A. Gómez Palacio,Chihuahua,2.25,2002,5
Gto: C.A. León,Guanajuato,1.85,2002,5
Gto: Mod.A. Irapuato,Guanajuato,2.50,2002,5
Jal: M.A. Guadalajara,Jalisco,1.80,2002,5
Mex: C.A. Ecatepec,México,1.98,2002,5
Mich: M.A. Morelia,Michoacán,1.70,2002,5
"Nay: M.A. 'A.López Mateos', Tepic",Nayarit,2.00,2002,5
"Nay: Nayarabastos, Tepic",Jalisco,2.00,2002,5
"Nay: Nayarabastos, Tepic",Nayarit,1.90,2002,5
NL: C.A. Guadalupe,Tamaulipas,2.00,2002,5
"NL: M.A. Estrella, S.N.de los Garza",Tamaulipas,2.05,2002,5
Oax: Mod.A. Oaxaca,Chiapas,2.08,2002,5
Oax: Mod.A. Oaxaca,Oaxaca,2.25,2002,5
Pue: C.A. Puebla,Puebla,1.80,2002,5
Qro: M.A. Querétaro,Jalisco,1.93,2002,5
SLP: C.A. San Luis Potosí,Jalisco,1.68,2002,5
Sin: C.A. Culiacán,Sinaloa,2.50,2002,5
"Son: M.A.Fco.I. Madero, Hermosillo",Sonora,2.45,2002,5
"Son: M.A. ""Olímpico"", Hermosillo",Sonora,2.45,2002,5
Tamps: Mod.A. T. Mad.y Altamira,Veracruz,2.00,2002,5
Ver: Otros C.May. Xalapa,Sinaloa,1.90,2002,5
Yuc: C.A. Mérida,Yucatán,1.90,2002,5
Zac: M.A. Zacatecas,Zacatecas,1.93,2002,5
Ags: C.C.Agrop.Aguascalientes,Aguascalientes,2.20,2003,5
BCS: U.Com. La Paz,Baja California Sur,2.70,2003,5
BCS: U.Com. La Paz,Jalisco,2.70,2003,5
"Coah: C.A. La Laguna, Torreón",Chihuahua,2.30,2003,5
Chis: C.A. Tuxtla Gutiérrez,Chiapas,2.50,2003,5
DF: C.A. Iztapalapa,México,2.20,2003,5
"Dgo: C.A. ""Francisco Villa""",Chihuahua,2.00,2003,5
"Dgo: C.A. ""Francisco Villa""",Sinaloa,2.00,2003,5
"Dgo: C.A. ""Francisco Villa""",Tamaulipas,1.95,2003,5
Dgo: C. Distr.y A. Gómez Palacio,Chihuahua,2.25,2003,5
Gto: C.A. León,Guanajuato,2.08,2003,5
Gto: Mod.A. Irapuato,Guanajuato,2.35,2003,5
Hgo: C.A. Pachuca,Distrito Federal,2.15,2003,5
Jal: M.A. Guadalajara,Jalisco,2.00,2003,5
Mex: C.A. Ecatepec,Hidalgo,2.10,2003,5
Mex: C.A. Ecatepec,México,2.10,2003,5
Mich: M.A. Morelia,Michoacán,1.95,2003,5
"Nay: M.A. 'A.López Mateos', Tepic",Nayarit,2.03,2003,5
"Nay: Nayarabastos, Tepic",Jalisco,2.00,2003,5
"Nay: Nayarabastos, Tepic",Nayarit,2.00,2003,5
NL: C.A. Guadalupe,Tamaulipas,2.71,2003,5
"NL: M.A. Estrella, S.N.de los Garza",Tamaulipas,2.35,2003,5
Oax: Mod.A. Oaxaca,Chiapas,2.40,2003,5
Oax: Mod.A. Oaxaca,Oaxaca,2.50,2003,5
Pue: C.A. Puebla,Tlaxcala,2.20,2003,5
Qro: M.A. Querétaro,Jalisco,2.10,2003,5
SLP: C.A. San Luis Potosí,Guanajuato,1.92,2003,5
Sin: C.A. Culiacán,Sinaloa,3.00,2003,5
"Son: M.A.Fco.I. Madero, Hermosillo",Sonora,2.60,2003,5
Tamps: Mod.A. T. Mad.y Altamira,Veracruz,2.00,2003,5
Ver: Otros C.May. Xalapa,Sinaloa,2.05,2003,5
Yuc: C.A. Mérida,Yucatán,2.50,2003,5
Ags: C.C.Agrop.Aguascalientes,Aguascalientes,2.00,2004,5
BCS: U.Com. La Paz,Baja California Sur,2.65,2004,5
"Coah: C.A. La Laguna, Torreón",Chihuahua,2.40,2004,5
Chis: C.A. Tuxtla Gutiérrez,Chiapas,3.00,2004,5
Chih: C.A. Chihuahua,Chihuahua,2.41,2004,5
DF: C.A. Iztapalapa,México,2.35,2004,5
DF: C.A. Iztapalapa,Sinaloa,2.45,2004,5
"Dgo: C.A. ""Francisco Villa""",Durango,2.06,2004,5
"Dgo: C.A. ""Francisco Villa""",Sinaloa,2.23,2004,5
Dgo: C. Distr.y A. Gómez Palacio,Chihuahua,2.35,2004,5
Gto: C.A. León,Guanajuato,2.25,2004,5
Gto: Mod.A. Irapuato,Guanajuato,3.00,2004,5
Hgo: C.A. Pachuca,Distrito Federal,2.23,2004,5
Jal: M.A. Guadalajara,Jalisco,2.10,2004,5
Mex: C.A. Ecatepec,México,2.28,2004,5
Mich: M.A. Morelia,Michoacán,2.00,2004,5
"Nay: M.A. 'A.López Mateos', Tepic",Jalisco,2.43,2004,5
"Nay: Nayarabastos, Tepic",Jalisco,3.23,2004,5
NL: C.A. Guadalupe,Tamaulipas,2.88,2004,5
"NL: M.A. Estrella, S.N.de los Garza",Tamaulipas,2.50,2004,5
Oax: Mod.A. Oaxaca,Chiapas,2.28,2004,5
Pue: C.A. Puebla,Tlaxcala,2.23,2004,5
Qro: M.A. Querétaro,Jalisco,2.37,2004,5
SLP: C.A. San Luis Potosí,Guanajuato,2.03,2004,5
Sin: C.A. Culiacán,Sinaloa,3.00,2004,5
"Son: M.A.Fco.I. Madero, Hermosillo",Sinaloa,2.83,2004,5
"Son: M.A.Fco.I. Madero, Hermosillo",Sonora,2.80,2004,5
Tamps: Mod.A. T. Mad.y Altamira,Veracruz,2.00,2004,5
Ver: Otros C.May. Xalapa,Sinaloa,2.20,2004,5
Yuc: C.A. Mérida,Yucatán,2.50,2004,5
Ags: C.A.Aguascalientes,Jalisco,2.40,2005,5
Ags: C.C.Agrop.Aguascalientes,Sinaloa,2.10,2005,5
BCS: U.Com. La Paz,Baja California Sur,3.35,2005,5
"Coah: C.A. La Laguna, Torreón",Chihuahua,2.43,2005,5
Chis: C.A. Tuxtla Gutiérrez,Chiapas,2.50,2005,5
Chih: C.A. Chihuahua,Chihuahua,2.40,2005,5
DF: C.A. Iztapalapa,México,2.20,2005,5
"Dgo: C.A. ""Francisco Villa""",Durango,1.93,2005,5
"Dgo: C.A. ""Francisco Villa""",Sinaloa,2.05,2005,5
Dgo: C. Distr.y A. Gómez Palacio,Chihuahua,2.43,2005,5
Gto: C.A. León,Guanajuato,2.00,2005,5
Gto: Mod.A. Irapuato,Guanajuato,2.55,2005,5
Hgo: C.A. Pachuca,Distrito Federal,2.20,2005,5
Jal: M.A. Guadalajara,Jalisco,1.93,2005,5
Mex: C.A. Ecatepec,Hidalgo,2.14,2005,5
Mich: M.A. Morelia,Michoacán,2.60,2005,5
"Nay: Nayarabastos, Tepic",Jalisco,2.95,2005,5
NL: C.A. Guadalupe,Tamaulipas,2.48,2005,5
"NL: M.A. Estrella, S.N.de los Garza",Tamaulipas,2.38,2005,5
Oax: Mod.A. Oaxaca,Chiapas,2.30,2005,5
Pue: C.A. Puebla,Puebla,2.00,2005,5
Qro: M.A. Querétaro,Jalisco,2.53,2005,5
SLP: C.A. San Luis Potosí,Guanajuato,1.89,2005,5
Sin: C.A. Culiacán,Sinaloa,3.00,2005,5
"Son: M.A.Fco.I. Madero, Hermosillo",Sinaloa,2.88,2005,5
Tamps: Mod.A. T. Mad.y Altamira,Veracruz,2.00,2005,5
Ver: Otros C.May. Xalapa,Sinaloa,2.10,2005,5
Yuc: C.A. Mérida,Yucatán,2.50,2005,5
Zac: M.A. Zacatecas,Zacatecas,2.00,2005,5
Ags: C.C.Agrop.Aguascalientes,Sinaloa,2.22,2006,5
BCS: U.Com. La Paz,Jalisco,3.20,2006,5
"Coah: C.A. La Laguna, Torreón",Chihuahua,2.30,2006,5
Chis: C.A. Tuxtla Gutiérrez,Chiapas,3.00,2006,5
Chih: C.A. Chihuahua,Chihuahua,2.48,2006,5
DF: C.A. Iztapalapa,México,2.64,2006,5
"Dgo: C.A. ""Francisco Villa""",Durango,2.31,2006,5
"Dgo: C.A. ""Francisco Villa""",Sinaloa,2.40,2006,5
Dgo: C. Distr.y A. Gómez Palacio,Chihuahua,2.50,2006,5
Gto: C.A. León,Sinaloa,2.35,2006,5
Gto: Mod.A. Irapuato,Guanajuato,3.00,2006,5
Hgo: C.A. Pachuca,Distrito Federal,2.20,2006,5
